50mtorr_70W
Integration time [ms]: 2000,000
Averaging Nr. [scans]: 5
Smoothing Nr. [pixels]: 1
Data measured with spectrometer [name]: 1004019U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 679,05; 1034,067;    0,000;    0,000
 679,11;  770,333;    0,000;    0,000
 679,17;  569,133;    0,000;    0,000
 679,23;  425,400;    0,000;    0,000
 679,29;  358,467;    0,000;    0,000
 679,35;  525,400;    0,000;    0,000
 679,40;  872,400;    0,000;    0,000
 679,46;  935,267;    0,000;    0,000
 679,52;  772,133;    0,000;    0,000
 679,58;  693,333;    0,000;    0,000
 679,64;  703,533;    0,000;    0,000
 679,70;  888,867;    0,000;    0,000
 679,76;  905,533;    0,000;    0,000
 679,82; 1000,667;    0,000;    0,000
 679,88;  895,067;    0,000;    0,000
 679,94;  573,067;    0,000;    0,000
 680,00;  272,267;    0,000;    0,000
 680,06;  240,200;    0,000;    0,000
 680,12;  572,733;    0,000;    0,000
 680,18;  798,067;    0,000;    0,000
 680,24;  915,933;    0,000;    0,000
 680,30;  778,800;    0,000;    0,000
 680,36;  675,600;    0,000;    0,000
 680,42;  470,533;    0,000;    0,000
 680,48;  400,933;    0,000;    0,000
 680,53;  519,667;    0,000;    0,000
 680,59;  612,267;    0,000;    0,000
 680,65;  654,467;    0,000;    0,000
 680,71;  454,600;    0,000;    0,000
 680,77;  527,267;    0,000;    0,000
 680,83;  599,800;    0,000;    0,000
 680,89;  634,867;    0,000;    0,000
 680,95;  589,867;    0,000;    0,000
 681,01;  630,800;    0,000;    0,000
 681,07;  687,400;    0,000;    0,000
 681,13;  830,800;    0,000;    0,000
 681,19;  754,333;    0,000;    0,000
 681,25;  978,267;    0,000;    0,000
 681,31; 1132,667;    0,000;    0,000
 681,37; 1237,867;    0,000;    0,000
 681,42;  970,600;    0,000;    0,000
 681,48;  645,733;    0,000;    0,000
 681,54;  617,467;    0,000;    0,000
 681,60;  574,267;    0,000;    0,000
 681,66;  517,000;    0,000;    0,000
 681,72;  499,200;    0,000;    0,000
 681,78;  666,533;    0,000;    0,000
 681,84;  646,933;    0,000;    0,000
 681,90;  394,667;    0,000;    0,000
 681,96;  312,800;    0,000;    0,000
 682,02;  357,467;    0,000;    0,000
 682,08;  556,000;    0,000;    0,000
 682,14;  665,200;    0,000;    0,000
 682,20;  810,733;    0,000;    0,000
 682,25;  826,333;    0,000;    0,000
 682,31;  780,133;    0,000;    0,000
 682,37;  761,067;    0,000;    0,000
 682,43;  820,867;    0,000;    0,000
 682,49;  819,267;    0,000;    0,000
 682,55;  796,533;    0,000;    0,000
 682,61;  701,867;    0,000;    0,000
 682,67;  748,667;    0,000;    0,000
 682,73;  713,267;    0,000;    0,000
 682,79;  694,733;    0,000;    0,000
 682,85;  468,933;    0,000;    0,000
 682,91;  454,267;    0,000;    0,000
 682,96;  539,267;    0,000;    0,000
 683,02;  582,467;    0,000;    0,000
 683,08;  443,067;    0,000;    0,000
 683,14;  396,533;    0,000;    0,000
 683,20;  445,600;    0,000;    0,000
 683,26;  528,600;    0,000;    0,000
 683,32;  322,800;    0,000;    0,000
 683,38;  491,133;    0,000;    0,000
 683,44;  600,400;    0,000;    0,000
 683,50;  628,800;    0,000;    0,000
 683,56;  368,600;    0,000;    0,000
 683,61;  314,867;    0,000;    0,000
 683,67;  594,467;    0,000;    0,000
 683,73;  632,333;    0,000;    0,000
 683,79;  616,200;    0,000;    0,000
 683,85;  786,200;    0,000;    0,000
 683,91; 1007,800;    0,000;    0,000
 683,97; 1034,533;    0,000;    0,000
 684,03;  544,467;    0,000;    0,000
 684,09;  334,533;    0,000;    0,000
 684,15;  242,933;    0,000;    0,000
 684,20;  301,200;    0,000;    0,000
 684,26;  200,933;    0,000;    0,000
 684,32;  203,067;    0,000;    0,000
 684,38;  216,933;    0,000;    0,000
 684,44;  263,333;    0,000;    0,000
 684,50;  249,667;    0,000;    0,000
 684,56;  374,133;    0,000;    0,000
 684,62;  586,933;    0,000;    0,000
 684,68;  570,133;    0,000;    0,000
 684,73;  436,867;    0,000;    0,000
 684,79;  412,333;    0,000;    0,000
 684,85;  567,733;    0,000;    0,000
 684,91;  660,667;    0,000;    0,000
 684,97;  511,267;    0,000;    0,000
 685,03;  476,200;    0,000;    0,000
 685,09;  494,933;    0,000;    0,000
 685,15;  491,800;    0,000;    0,000
 685,21;  400,800;    0,000;    0,000
 685,26;  359,200;    0,000;    0,000
 685,32;  443,867;    0,000;    0,000
 685,38;  353,467;    0,000;    0,000
 685,44;  360,533;    0,000;    0,000
 685,50;  470,800;    0,000;    0,000
 685,56;  449,467;    0,000;    0,000
 685,62;  257,133;    0,000;    0,000
 685,68;  -47,867;    0,000;    0,000
 685,74;  106,467;    0,000;    0,000
 685,79;  189,800;    0,000;    0,000
 685,85;  206,867;    0,000;    0,000
 685,91;  176,400;    0,000;    0,000
 685,97;  164,267;    0,000;    0,000
 686,03;  239,667;    0,000;    0,000
 686,09;  109,200;    0,000;    0,000
 686,15;   79,600;    0,000;    0,000
 686,21;   64,800;    0,000;    0,000
 686,26;  203,200;    0,000;    0,000
 686,32;  308,400;    0,000;    0,000
 686,38;  183,467;    0,000;    0,000
 686,44;  238,067;    0,000;    0,000
 686,50;  332,467;    0,000;    0,000
 686,56;  415,000;    0,000;    0,000
 686,62;  224,867;    0,000;    0,000
 686,68;  127,267;    0,000;    0,000
 686,73;  125,200;    0,000;    0,000
 686,79;  157,267;    0,000;    0,000
 686,85;   65,867;    0,000;    0,000
 686,91;  262,000;    0,000;    0,000
 686,97;  661,733;    0,000;    0,000
 687,03; 1070,267;    0,000;    0,000
 687,09; 1189,067;    0,000;    0,000
 687,14;  871,733;    0,000;    0,000
 687,20;  516,333;    0,000;    0,000
 687,26;  216,000;    0,000;    0,000
 687,32;   38,400;    0,000;    0,000
 687,38;   41,933;    0,000;    0,000
 687,44;   41,200;    0,000;    0,000
 687,50;  118,400;    0,000;    0,000
 687,56;  -31,333;    0,000;    0,000
 687,61;  -15,533;    0,000;    0,000
 687,67;  -22,400;    0,000;    0,000
 687,73;  -12,000;    0,000;    0,000
 687,79; -200,200;    0,000;    0,000
 687,85;  -84,133;    0,000;    0,000
 687,91;   60,667;    0,000;    0,000
 687,97;  321,400;    0,000;    0,000
 688,02;  586,067;    0,000;    0,000
 688,08; 1301,400;    0,000;    0,000
 688,14; 1473,933;    0,000;    0,000
 688,20; 1110,733;    0,000;    0,000
 688,26;  250,200;    0,000;    0,000
 688,32;    3,667;    0,000;    0,000
 688,37;   52,800;    0,000;    0,000
 688,43;  121,400;    0,000;    0,000
 688,49;   90,200;    0,000;    0,000
 688,55;  291,400;    0,000;    0,000
 688,61;  375,867;    0,000;    0,000
 688,67;  412,600;    0,000;    0,000
 688,73;   90,133;    0,000;    0,000
 688,78;  162,333;    0,000;    0,000
 688,84;  155,267;    0,000;    0,000
 688,90;  106,933;    0,000;    0,000
 688,96; -158,533;    0,000;    0,000
 689,02; -100,067;    0,000;    0,000
 689,08;  107,200;    0,000;    0,000
 689,13;  210,200;    0,000;    0,000
 689,19;  105,600;    0,000;    0,000
 689,25;  160,733;    0,000;    0,000
 689,31;  178,867;    0,000;    0,000
 689,37;  149,067;    0,000;    0,000
 689,43; -162,800;    0,000;    0,000
 689,48;  -15,133;    0,000;    0,000
 689,54;  139,733;    0,000;    0,000
 689,60;  242,733;    0,000;    0,000
 689,66;   33,000;    0,000;    0,000
 689,72;    0,600;    0,000;    0,000
 689,78;   75,467;    0,000;    0,000
 689,83;  169,733;    0,000;    0,000
 689,89;   15,667;    0,000;    0,000
 689,95;   87,400;    0,000;    0,000
 690,01;  107,933;    0,000;    0,000
 690,07;  152,133;    0,000;    0,000
 690,13;  -12,533;    0,000;    0,000
 690,18;   55,800;    0,000;    0,000
 690,24;  268,467;    0,000;    0,000
 690,30;  407,133;    0,000;    0,000
 690,36;  396,533;    0,000;    0,000
 690,42;  499,333;    0,000;    0,000
 690,48;  517,933;    0,000;    0,000
 690,53;  417,067;    0,000;    0,000
 690,59;  258,667;    0,000;    0,000
 690,65;  352,600;    0,000;    0,000
 690,71;  299,800;    0,000;    0,000
 690,77;  200,067;    0,000;    0,000
 690,83;   42,133;    0,000;    0,000
 690,88;  123,733;    0,000;    0,000
 690,94;  293,867;    0,000;    0,000
 691,00;  412,267;    0,000;    0,000
 691,06;  385,933;    0,000;    0,000
 691,12;  336,800;    0,000;    0,000
 691,17;  255,733;    0,000;    0,000
 691,23;  145,733;    0,000;    0,000
 691,29;  -65,800;    0,000;    0,000
 691,35;  -92,267;    0,000;    0,000
 691,41;  124,067;    0,000;    0,000
 691,47;  156,333;    0,000;    0,000
 691,52;   76,200;    0,000;    0,000
 691,58;   49,467;    0,000;    0,000
 691,64;  252,600;    0,000;    0,000
 691,70;  245,200;    0,000;    0,000
 691,76;  140,667;    0,000;    0,000
 691,81;   97,400;    0,000;    0,000
 691,87;  228,933;    0,000;    0,000
 691,93;  136,867;    0,000;    0,000
 691,99;  -51,400;    0,000;    0,000
 692,05;  -84,800;    0,000;    0,000
 692,10;   85,800;    0,000;    0,000
 692,16;  112,267;    0,000;    0,000
 692,22;  118,333;    0,000;    0,000
 692,28;   56,600;    0,000;    0,000
 692,34;  238,600;    0,000;    0,000
 692,39;  337,400;    0,000;    0,000
 692,45;  292,400;    0,000;    0,000
 692,51;  299,333;    0,000;    0,000
 692,57;  294,200;    0,000;    0,000
 692,63;  244,867;    0,000;    0,000
 692,68;   95,800;    0,000;    0,000
 692,74;  383,933;    0,000;    0,000
 692,80; 1492,067;    0,000;    0,000
 692,86; 1925,467;    0,000;    0,000
 692,92; 1523,333;    0,000;    0,000
 692,97;  666,800;    0,000;    0,000
 693,03;  265,333;    0,000;    0,000
 693,09;  243,800;    0,000;    0,000
 693,15;  -32,400;    0,000;    0,000
 693,21;   27,333;    0,000;    0,000
 693,26;   16,133;    0,000;    0,000
 693,32;  130,200;    0,000;    0,000
 693,38;  112,667;    0,000;    0,000
 693,44;  235,200;    0,000;    0,000
 693,50;  381,400;    0,000;    0,000
 693,55;  342,733;    0,000;    0,000
 693,61;  245,267;    0,000;    0,000
 693,67;  279,933;    0,000;    0,000
 693,73;  298,067;    0,000;    0,000
 693,78;  280,400;    0,000;    0,000
 693,84;   81,200;    0,000;    0,000
 693,90;  186,133;    0,000;    0,000
 693,96;  174,067;    0,000;    0,000
 694,02;  243,000;    0,000;    0,000
 694,07;   38,800;    0,000;    0,000
 694,13;   88,400;    0,000;    0,000
 694,19;   26,733;    0,000;    0,000
 694,25;    9,600;    0,000;    0,000
 694,31;  -77,333;    0,000;    0,000
 694,36;    6,267;    0,000;    0,000
 694,42;  141,200;    0,000;    0,000
 694,48;  191,133;    0,000;    0,000
 694,54;  -48,200;    0,000;    0,000
 694,59;  -88,533;    0,000;    0,000
 694,65;    2,267;    0,000;    0,000
 694,71;   84,600;    0,000;    0,000
 694,77;  -26,267;    0,000;    0,000
 694,83;  -42,400;    0,000;    0,000
 694,88;   73,267;    0,000;    0,000
 694,94;  108,867;    0,000;    0,000
 695,00;  -52,400;    0,000;    0,000
 695,06;  139,733;    0,000;    0,000
 695,11;  196,600;    0,000;    0,000
 695,17;  398,533;    0,000;    0,000
 695,23;   81,800;    0,000;    0,000
 695,29;  161,200;    0,000;    0,000
 695,34;   97,733;    0,000;    0,000
 695,40;   70,933;    0,000;    0,000
 695,46; -189,600;    0,000;    0,000
 695,52; -148,067;    0,000;    0,000
 695,57;   30,267;    0,000;    0,000
 695,63;  276,000;    0,000;    0,000
 695,69;   54,800;    0,000;    0,000
 695,75;   25,333;    0,000;    0,000
 695,81;  -91,800;    0,000;    0,000
 695,86;   24,333;    0,000;    0,000
 695,92;  -18,867;    0,000;    0,000
 695,98;  102,867;    0,000;    0,000
 696,04;   53,333;    0,000;    0,000
 696,09;  -43,400;    0,000;    0,000
 696,15; -150,667;    0,000;    0,000
 696,21;   71,467;    0,000;    0,000
 696,27;  366,000;    0,000;    0,000
 696,32;  670,133;    0,000;    0,000
 696,38; 1281,867;    0,000;    0,000
 696,44; 1912,333;    0,000;    0,000
 696,50; 1803,133;    0,000;    0,000
 696,55; 1001,600;    0,000;    0,000
 696,61;   87,733;    0,000;    0,000
 696,67;   81,333;    0,000;    0,000
 696,73;  146,133;    0,000;    0,000
 696,78;  146,800;    0,000;    0,000
 696,84; -140,533;    0,000;    0,000
 696,90; -115,933;    0,000;    0,000
 696,96;  104,733;    0,000;    0,000
 697,01;  211,267;    0,000;    0,000
 697,07;  143,533;    0,000;    0,000
 697,13;  102,933;    0,000;    0,000
 697,19;  220,200;    0,000;    0,000
 697,24;  309,267;    0,000;    0,000
 697,30;  169,800;    0,000;    0,000
 697,36;  157,533;    0,000;    0,000
 697,42;  234,733;    0,000;    0,000
 697,47;  428,867;    0,000;    0,000
 697,53;  319,667;    0,000;    0,000
 697,59;  242,867;    0,000;    0,000
 697,65;   79,200;    0,000;    0,000
 697,70;  107,600;    0,000;    0,000
 697,76;  -72,733;    0,000;    0,000
 697,82;  136,600;    0,000;    0,000
 697,87;  236,733;    0,000;    0,000
 697,93;  291,733;    0,000;    0,000
 697,99;  -16,000;    0,000;    0,000
 698,05;  146,333;    0,000;    0,000
 698,10;  274,133;    0,000;    0,000
 698,16;  411,733;    0,000;    0,000
 698,22;   51,533;    0,000;    0,000
 698,28;   61,600;    0,000;    0,000
 698,33;  162,933;    0,000;    0,000
 698,39;  209,600;    0,000;    0,000
 698,45;  -71,867;    0,000;    0,000
 698,51;  -92,733;    0,000;    0,000
 698,56;  -55,800;    0,000;    0,000
 698,62;  150,467;    0,000;    0,000
 698,68;   -5,200;    0,000;    0,000
 698,73;   94,467;    0,000;    0,000
 698,79;   74,000;    0,000;    0,000
 698,85;  154,467;    0,000;    0,000
 698,91;   10,467;    0,000;    0,000
 698,96;  196,533;    0,000;    0,000
 699,02;  282,400;    0,000;    0,000
 699,08;  365,200;    0,000;    0,000
 699,13;  256,467;    0,000;    0,000
 699,19;  346,800;    0,000;    0,000
 699,25;  454,067;    0,000;    0,000
 699,31;  400,733;    0,000;    0,000
 699,36;   63,333;    0,000;    0,000
 699,42;  130,867;    0,000;    0,000
 699,48;  258,400;    0,000;    0,000
 699,54;  358,067;    0,000;    0,000
 699,59;  114,533;    0,000;    0,000
 699,65;   11,067;    0,000;    0,000
 699,71;  116,933;    0,000;    0,000
 699,76;  151,333;    0,000;    0,000
 699,82;  130,600;    0,000;    0,000
 699,88;  309,200;    0,000;    0,000
 699,94;  613,000;    0,000;    0,000
 699,99; 1067,000;    0,000;    0,000
 700,05; 2295,400;    0,000;    0,000
 700,11; 3324,533;    0,000;    0,000
 700,16; 3148,000;    0,000;    0,000
 700,22; 1775,800;    0,000;    0,000
 700,28;  399,533;    0,000;    0,000
 700,33;  132,400;    0,000;    0,000
 700,39;  309,800;    0,000;    0,000
 700,45;  329,933;    0,000;    0,000
 700,51;  247,000;    0,000;    0,000
 700,56;  143,533;    0,000;    0,000
 700,62;  208,133;    0,000;    0,000
 700,68;  334,600;    0,000;    0,000
 700,73;   78,067;    0,000;    0,000
 700,79;  197,333;    0,000;    0,000
 700,85;  176,467;    0,000;    0,000
 700,90;  245,267;    0,000;    0,000
 700,96;  -94,600;    0,000;    0,000
 701,02;  -36,867;    0,000;    0,000
 701,08;   26,733;    0,000;    0,000
 701,13;  266,467;    0,000;    0,000
 701,19;   67,667;    0,000;    0,000
 701,25;  207,533;    0,000;    0,000
 701,30;  267,800;    0,000;    0,000
 701,36;  400,800;    0,000;    0,000
 701,42;  150,200;    0,000;    0,000
 701,47;  269,133;    0,000;    0,000
 701,53;  263,800;    0,000;    0,000
 701,59;  410,200;    0,000;    0,000
 701,65;   58,000;    0,000;    0,000
 701,70;   86,200;    0,000;    0,000
 701,76;  150,067;    0,000;    0,000
 701,82;  299,133;    0,000;    0,000
 701,87;  136,200;    0,000;    0,000
 701,93;   52,067;    0,000;    0,000
 701,99;  -10,533;    0,000;    0,000
 702,04;   12,600;    0,000;    0,000
 702,10;  -66,267;    0,000;    0,000
 702,16;  105,533;    0,000;    0,000
 702,21;  255,533;    0,000;    0,000
 702,27;  216,467;    0,000;    0,000
 702,33;    4,933;    0,000;    0,000
 702,38;  342,333;    0,000;    0,000
 702,44;  464,267;    0,000;    0,000
 702,50;  471,400;    0,000;    0,000
 702,55;   54,667;    0,000;    0,000
 702,61;   13,867;    0,000;    0,000
 702,67;  188,533;    0,000;    0,000
 702,72;  156,067;    0,000;    0,000
 702,78;  138,467;    0,000;    0,000
 702,84;  199,267;    0,000;    0,000
 702,90;  485,800;    0,000;    0,000
 702,95;  638,600;    0,000;    0,000
 703,01;  618,800;    0,000;    0,000
 703,07; 1184,400;    0,000;    0,000
 703,12; 1961,867;    0,000;    0,000
 703,18; 2022,200;    0,000;    0,000
 703,24; 1193,533;    0,000;    0,000
 703,29;  351,800;    0,000;    0,000
 703,35;  239,400;    0,000;    0,000
 703,41;  253,067;    0,000;    0,000
 703,46;   60,667;    0,000;    0,000
 703,52;   44,400;    0,000;    0,000
 703,58;  187,933;    0,000;    0,000
 703,63;  330,200;    0,000;    0,000
 703,69;  204,733;    0,000;    0,000
 703,75;  105,600;    0,000;    0,000
 703,80;   91,133;    0,000;    0,000
 703,86;   38,067;    0,000;    0,000
 703,92; -105,933;    0,000;    0,000
 703,97;  -49,067;    0,000;    0,000
 704,03;   17,267;    0,000;    0,000
 704,09;   58,400;    0,000;    0,000
 704,14;   -1,600;    0,000;    0,000
 704,20;  101,133;    0,000;    0,000
 704,25;  181,800;    0,000;    0,000
 704,31;   76,133;    0,000;    0,000
 704,37;   76,867;    0,000;    0,000
 704,42;  209,200;    0,000;    0,000
 704,48;  349,933;    0,000;    0,000
 704,54;  252,933;    0,000;    0,000
 704,59;   33,733;    0,000;    0,000
 704,65;  151,067;    0,000;    0,000
 704,71;  320,600;    0,000;    0,000
 704,76;  355,333;    0,000;    0,000
 704,82;  119,933;    0,000;    0,000
 704,88;   25,733;    0,000;    0,000
 704,93;  104,867;    0,000;    0,000
 704,99;  156,400;    0,000;    0,000
 705,05;    6,000;    0,000;    0,000
 705,10;   23,400;    0,000;    0,000
 705,16;  144,333;    0,000;    0,000
 705,22;  262,533;    0,000;    0,000
 705,27;  111,467;    0,000;    0,000
 705,33;   97,600;    0,000;    0,000
 705,38;  324,667;    0,000;    0,000
 705,44;  353,267;    0,000;    0,000
 705,50;  244,600;    0,000;    0,000
 705,55;  132,467;    0,000;    0,000
 705,61;  240,400;    0,000;    0,000
 705,67;  220,000;    0,000;    0,000
 705,72;   85,933;    0,000;    0,000
 705,78;   82,400;    0,000;    0,000
 705,84;  200,933;    0,000;    0,000
 705,89;  144,533;    0,000;    0,000
 705,95;   64,867;    0,000;    0,000
 706,01;  131,533;    0,000;    0,000
 706,06;  261,400;    0,000;    0,000
 706,12;  214,800;    0,000;    0,000
 706,17;  -80,067;    0,000;    0,000
 706,23;  -27,733;    0,000;    0,000
 706,29;  159,733;    0,000;    0,000
 706,34;  397,267;    0,000;    0,000
 706,40;  232,867;    0,000;    0,000
 706,46;  330,467;    0,000;    0,000
 706,51;  808,467;    0,000;    0,000
 706,57; 1663,733;    0,000;    0,000
 706,62; 2233,867;    0,000;    0,000
 706,68; 1861,600;    0,000;    0,000
 706,74; 1254,067;    0,000;    0,000
 706,79;  458,267;    0,000;    0,000
 706,85;  149,533;    0,000;    0,000
 706,91;  -49,067;    0,000;    0,000
 706,96;  -18,000;    0,000;    0,000
 707,02;   48,733;    0,000;    0,000
 707,07;  -70,667;    0,000;    0,000
 707,13;    6,000;    0,000;    0,000
 707,19;   82,467;    0,000;    0,000
 707,24;  203,467;    0,000;    0,000
 707,30;  -39,133;    0,000;    0,000
 707,36;  116,000;    0,000;    0,000
 707,41;  179,867;    0,000;    0,000
 707,47;  260,400;    0,000;    0,000
 707,52;   22,800;    0,000;    0,000
 707,58;  159,667;    0,000;    0,000
 707,64;  291,000;    0,000;    0,000
 707,69;  265,600;    0,000;    0,000
 707,75;   78,000;    0,000;    0,000
 707,80;  320,267;    0,000;    0,000
 707,86;  415,133;    0,000;    0,000
 707,92;  299,200;    0,000;    0,000
 707,97; -111,000;    0,000;    0,000
 708,03; -101,800;    0,000;    0,000
 708,09;   41,667;    0,000;    0,000
 708,14;  189,600;    0,000;    0,000
 708,20;  110,667;    0,000;    0,000
 708,25;  100,867;    0,000;    0,000
 708,31;   85,200;    0,000;    0,000
 708,37;   70,733;    0,000;    0,000
 708,42;  -22,267;    0,000;    0,000
 708,48;    3,533;    0,000;    0,000
 708,53;  182,333;    0,000;    0,000
 708,59;  205,600;    0,000;    0,000
 708,65;  213,200;    0,000;    0,000
 708,70;  174,800;    0,000;    0,000
 708,76;  226,667;    0,000;    0,000
 708,81;  122,667;    0,000;    0,000
 708,87;  -28,600;    0,000;    0,000
 708,93;   10,067;    0,000;    0,000
 708,98;  145,400;    0,000;    0,000
 709,04;  118,267;    0,000;    0,000
 709,09;    8,733;    0,000;    0,000
 709,15;  125,800;    0,000;    0,000
 709,21;  282,333;    0,000;    0,000
 709,26;  204,867;    0,000;    0,000
 709,32;  -76,333;    0,000;    0,000
 709,37;   75,333;    0,000;    0,000
 709,43;  412,067;    0,000;    0,000
 709,49;  486,200;    0,000;    0,000
 709,54;  191,733;    0,000;    0,000
 709,60;  197,067;    0,000;    0,000
 709,65;  239,533;    0,000;    0,000
 709,71;  329,733;    0,000;    0,000
 709,76;   20,667;    0,000;    0,000
 709,82;   31,133;    0,000;    0,000
 709,88;   57,800;    0,000;    0,000
 709,93;  106,933;    0,000;    0,000
 709,99;   16,667;    0,000;    0,000
 710,04;   55,000;    0,000;    0,000
 710,10;  218,467;    0,000;    0,000
 710,16;  210,400;    0,000;    0,000
 710,21;  123,133;    0,000;    0,000
 710,27;   78,133;    0,000;    0,000
 710,32;  141,733;    0,000;    0,000
 710,38;   95,667;    0,000;    0,000
 710,43;  107,267;    0,000;    0,000
 710,49;  190,067;    0,000;    0,000
 710,55;  372,667;    0,000;    0,000
 710,60;  270,133;    0,000;    0,000
 710,66;  125,467;    0,000;    0,000
 710,71;  141,133;    0,000;    0,000
 710,77;  375,333;    0,000;    0,000
 710,82;  427,200;    0,000;    0,000
 710,88;  261,333;    0,000;    0,000
 710,94;  147,133;    0,000;    0,000
 710,99;  182,800;    0,000;    0,000
 711,05;  135,933;    0,000;    0,000
 711,10;   43,800;    0,000;    0,000
 711,16;  136,067;    0,000;    0,000
 711,21;  245,533;    0,000;    0,000
 711,27;  159,667;    0,000;    0,000
 711,33;   46,200;    0,000;    0,000
 711,38;   92,600;    0,000;    0,000
 711,44;  184,667;    0,000;    0,000
 711,49;  135,467;    0,000;    0,000
 711,55;   30,267;    0,000;    0,000
 711,60;  153,267;    0,000;    0,000
 711,66;  337,933;    0,000;    0,000
 711,72;  376,267;    0,000;    0,000
 711,77;  643,400;    0,000;    0,000
 711,83; 1340,800;    0,000;    0,000
 711,88; 1793,267;    0,000;    0,000
 711,94; 1362,400;    0,000;    0,000
 711,99;  505,333;    0,000;    0,000
 712,05;  152,200;    0,000;    0,000
 712,10;  277,400;    0,000;    0,000
 712,16;  260,667;    0,000;    0,000
 712,22;   53,733;    0,000;    0,000
 712,27;  -39,333;    0,000;    0,000
 712,33;   95,867;    0,000;    0,000
 712,38;  183,867;    0,000;    0,000
 712,44;  245,333;    0,000;    0,000
 712,49;  201,800;    0,000;    0,000
 712,55;  279,200;    0,000;    0,000
 712,60;  254,733;    0,000;    0,000
 712,66;  152,600;    0,000;    0,000
 712,72;  236,933;    0,000;    0,000
 712,77;  280,333;    0,000;    0,000
 712,83;  294,533;    0,000;    0,000
 712,88;  222,733;    0,000;    0,000
 712,94;  238,600;    0,000;    0,000
 712,99;  281,467;    0,000;    0,000
 713,05;  137,067;    0,000;    0,000
 713,10;   -0,867;    0,000;    0,000
 713,16;   38,267;    0,000;    0,000
 713,21;  140,133;    0,000;    0,000
 713,27;   80,200;    0,000;    0,000
 713,33;   -9,400;    0,000;    0,000
 713,38;    1,133;    0,000;    0,000
 713,44;  116,867;    0,000;    0,000
 713,49;   51,867;    0,000;    0,000
 713,55;   25,867;    0,000;    0,000
 713,60;   96,333;    0,000;    0,000
 713,66;  218,533;    0,000;    0,000
 713,71;  385,733;    0,000;    0,000
 713,77;  195,867;    0,000;    0,000
 713,82;  349,067;    0,000;    0,000
 713,88;  433,067;    0,000;    0,000
 713,93;  473,933;    0,000;    0,000
 713,99;  247,333;    0,000;    0,000
 714,05;  -28,000;    0,000;    0,000
 714,10;    6,733;    0,000;    0,000
 714,16;   -4,067;    0,000;    0,000
 714,21;   -6,267;    0,000;    0,000
 714,27;   -8,800;    0,000;    0,000
 714,32;   78,667;    0,000;    0,000
 714,38;   -9,667;    0,000;    0,000
 714,43;   12,267;    0,000;    0,000
 714,49;   63,000;    0,000;    0,000
 714,54;  227,400;    0,000;    0,000
 714,60;  280,667;    0,000;    0,000
 714,65;  204,667;    0,000;    0,000
 714,71;  180,933;    0,000;    0,000
 714,76;  153,000;    0,000;    0,000
 714,82;  142,467;    0,000;    0,000
 714,87;   44,800;    0,000;    0,000
 714,93;   -9,667;    0,000;    0,000
 714,98;  -31,400;    0,000;    0,000
 715,04;  -27,400;    0,000;    0,000
 715,10;   72,533;    0,000;    0,000
 715,15;  182,667;    0,000;    0,000
 715,21;  378,000;    0,000;    0,000
 715,26;  253,133;    0,000;    0,000
 715,32;   91,333;    0,000;    0,000
 715,37;  -43,200;    0,000;    0,000
 715,43;   34,400;    0,000;    0,000
 715,48;  124,267;    0,000;    0,000
 715,54;  165,667;    0,000;    0,000
 715,59;  207,200;    0,000;    0,000
 715,65;  262,133;    0,000;    0,000
 715,70;  180,000;    0,000;    0,000
 715,76;  102,400;    0,000;    0,000
 715,81;  230,200;    0,000;    0,000
 715,87;  259,800;    0,000;    0,000
 715,92;  273,067;    0,000;    0,000
 715,98;  139,000;    0,000;    0,000
 716,03;  214,933;    0,000;    0,000
 716,09;  208,000;    0,000;    0,000
 716,14;    0,200;    0,000;    0,000
 716,20; -213,867;    0,000;    0,000
 716,25; -259,600;    0,000;    0,000
 716,31;  -79,133;    0,000;    0,000
 716,36;   82,267;    0,000;    0,000
 716,42;  -10,467;    0,000;    0,000
 716,47;    1,333;    0,000;    0,000
 716,53;   28,800;    0,000;    0,000
 716,58;  240,200;    0,000;    0,000
 716,64;  206,067;    0,000;    0,000
 716,69;  133,000;    0,000;    0,000
 716,75;  149,267;    0,000;    0,000
 716,80;  189,933;    0,000;    0,000
 716,86;   68,267;    0,000;    0,000
 716,91;   -5,333;    0,000;    0,000
 716,97;  -70,267;    0,000;    0,000
 717,02;   29,333;    0,000;    0,000
 717,08;  -66,867;    0,000;    0,000
 717,13;  -47,667;    0,000;    0,000
 717,19;  118,933;    0,000;    0,000
 717,24;  344,800;    0,000;    0,000
 717,30;  306,133;    0,000;    0,000
 717,35;  193,667;    0,000;    0,000
 717,41;  238,400;    0,000;    0,000
 717,46;  195,533;    0,000;    0,000
 717,52;   87,867;    0,000;    0,000
 717,57;   73,800;    0,000;    0,000
 717,63;  178,733;    0,000;    0,000
 717,68;  273,200;    0,000;    0,000
 717,74;  239,333;    0,000;    0,000
 717,79;  316,867;    0,000;    0,000
 717,85;  359,400;    0,000;    0,000
 717,90;  136,267;    0,000;    0,000
 717,95;  -62,000;    0,000;    0,000
 718,01;  -45,667;    0,000;    0,000
 718,06;  102,600;    0,000;    0,000
 718,12;  148,133;    0,000;    0,000
 718,17;  110,200;    0,000;    0,000
 718,23;   73,667;    0,000;    0,000
 718,28;  134,733;    0,000;    0,000
 718,34;   13,333;    0,000;    0,000
